1162,,DB/BR,F,4/11/2018,Malibu Moon,Hot Storm,Stormy Atlantic,HotStorm,"Randy Bradshaw, Agent IV",KY,18,out,,,Withdrawn,Out,,Out,6/11/2020,Bradshaw Randy
1163,,DB/BR,C,3/16/2018,Empire Maker,Hot Summer,Malibu Moon,HotSummer,"Eddie Woods, Agent XXIII",KY,11,out,,,Withdrawn,Out,,Out,4/30/2020,Woods Eddie
1164,,B,F,3/19/2018,Elusive Quality,House Money,Wildcat Heir,HouseMoney,"Wavertree Stables, Inc. (Ciaran Dunne), Agent",KY,5,21.3,67,6/6,Endsley Oaks Farm,"90,000",,,,"Wavertree Stables, Inc."
1165,,B,C,4/26/2018,Commissioner,House of Taylor,Northern Afleet,HouseofTaylor,"Randy Miles, Agent I",KY,18,10.2,29,6/6,"Mike Pino, Agent","30,000",,,,Miles Randy
1166,High Yield Kitten,DB/BR,C,4/6/2018,Kitten's Joy,How's the Market,Exchange Rate,HowstheMarket,"Eddie Woods, Agent XXXIII",KY,11,22.0,122,6/6,"Miracle's International Trading, Inc.","17,000",,,,Woods Eddie
1167,,DB/BR,C,2/3/2018,Hard Spun,Hudson River Gal,Dynaformer,HudsonRiverGal,"C & J Stable, Agent",KY,A,out,,,Withdrawn,Out,,Out,5/28/2020,C & J Stable
1168,,B,C,4/3/2018,Tapiture,Humble Janet,Humble Eleven,HumbleJanet,"S B M Training and Sales, Agent I",LA,15,10.3,37,6/6,Charles Zacney Racing,"52,000",,,,S B M Training and Sales
1169,,B,F,3/19/2018,Hard Spun,Humint,Mutakddim,Humint,Grassroots Training & Sales LLC,NY,J,10.0,17,6/6,"Gary Sciacca, Agent","125,000",,,,Grassroots Training & Sales LLC
1170,,DB/BR,F,4/11/2018,Shanghai Bobby,Humor Section,After Market,HumorSection,Pure Heart Equine,KY,A,out,,,Withdrawn,Out,,Out,5/18/2020,Pure Heart Equine
1171,,DB/BR,C,4/4/2018,Exaggerator,Hunting Hill,Hard Spun,HuntingHill,"Off the Hook LLC, Agent XVI",KY,13,10.1,9,6/6,David Rodriguez,"10,000",,,,Off the Hook LLC
1172,,B,C,1/28/2018,Creative Cause,Hush Now,Flatter,HushNow,"de Meric Sales, Agent XIV",NY,12,21.3,102,6/6,Joseph P. Morey Trust,"75,000",,,,de Meric Sales
1173,,B,C,3/15/2018,Paynter,I Have a Price,Successful Appeal,IHaveaPrice,J V C Training and Sales (Jorge and Maria Villagomez),KY,19,10.2,132,6/6,"Keith Dickey, Agt for Churchill Downs Racing Club","55,000",,,,J V C Training and Sales
1174,,B,C,5/11/2018,Kitten's Joy,Illapa,Rock Hard Ten,Illapa,"Woodford Thoroughbreds, Agent XIV",KY,17,out,,,Withdrawn,Out,,Out,5/28/2020,Woodford Thoroughbreds
1175,,CH,C,4/17/2018,Kantharos,Illicit Affair,Midnight Lute,IllicitAffair,"de Meric Sales, Agent LVI",KY,12,10.0,24,6/6,Frank Fletcher Racing Operations,"500,000",,,,de Meric Sales
1176,Battling Bride,B,F,2/17/2018,Declaration of War,I'm Engaged,Broken Vow,ImEngaged,"de Meric Sales, Agent XLVII",MD,12,out,,,Withdrawn,Out,,Out,4/17/2020,de Meric Sales
1177,Undeniably,GR/RO,F,3/10/2018,Uncaptured,Imperial Strike,Imperialism,ImperialStrike,J V C Training and Sales (Jorge and Maria Villagomez),FL,19,10.0,27,6/6,Reeves Thoroughbred Racing,"85,000",,,,J V C Training and Sales
1178,,B,C,2/8/2018,Laoban,Inclination,Victory Gallop,Inclination,"Paul Sharp, Agent IX",KY,C,out,,,Withdrawn,Out,,Out,3/30/2020,Sharp Paul M.
1179,,DB/BR,C,4/25/2018,Honor Code,Indian Rush,Indian Charlie,IndianRush,"Kings Equine, Agent XIX",NY,1,9.4,47,6/6,"150,000",Not Sold,,,,Kings Equine
1180,,B,C,3/5/2018,Street Boss,Indian Valley,Cherokee Run,IndianValley,"Pick View LLC, Agent XVII",KY,3,21.1,28,6/6,"Michael Lerman, Agent","60,000",,,,Pick View LLC
1181,,DB/BR,C,4/17/2018,Not This Time,Indian Wish,Indian Charlie,IndianWish,"All In Line Stables, Agent XV",KY,15,21.2,32,6/6,"Karl & Cathi Glassman - E Plesa, Agent","240,000",,,,All In Line Stables
1182,,CH,F,2/23/2018,More Than Ready,Indy Dreaming,A.P. Indy,IndyDreaming,"Wavertree Stables, Inc. (Ciaran Dunne), Agent XXV",KY,5,21.3,97,6/6,Majed Alabdulkarim,"35,000",,,,"Wavertree Stables, Inc."
1183,,GR/RO,C,3/15/2018,Fast Anna,Insolvent,Big Brown,Insolvent,"Eddie Woods, Agent XI",CA,11,out,,,Withdrawn,Out,,Out,5/27/2020,Woods Eddie
1184,,B,F,4/15/2018,Cairo Prince,In Stitches,Medaglia d'Oro,InStitches,"de Meric Sales, Agent XVIII",KY,12,10.1,48,6/6,"Belladonna Racing II, LLC","200,000",,,,de Meric Sales
1185,,B,C,5/1/2018,Ghostzapper,Interject,Empire Maker,Interject,"Gayle Woods, Agent for Eric A. Delvalle",KY,6,34.2,72,6/6,Frank Mancari,"40,000",,,,Woods Gayle
1186,,B,C,3/30/2018,Honor Code,Irish Lute,Midnight Lute,IrishLute,"Randy Miles, Agent X",FL,18,10.2,57,6/6,Charles Zacney Racing,"90,000",,,,Miles Randy
1187,,GR/RO,F,2/12/2018,Laoban,Irish Ridge,Cactus Ridge,IrishRidge,"Scanlon Training & Sales, Agent XI",NY,2,out,,,Withdrawn,Out,,Out,4/20/2020,Scanlon Training Center
1188,,DB/BR,F,4/3/2018,Upstart,Irishtocat,Tomorrows Cat,Irishtocat,"Brick City Thoroughbreds, Agent VII",NY,19,10.1,51,6/6,"John Sacco, Agent for Mary Ellen Biamonte","45,000",PS,,,Brick City Thoroughbreds
1189,,DB/BR,C,3/5/2018,Uncle Mo,Isabella Sings,Eskendereya,IsabellaSings,"Eddie Woods, Agent XIX",KY,11,out,,,Withdrawn,Out,,Out,4/20/2020,Woods Eddie
1190,,CH,C,4/1/2018,Kantharos,Isis Song (IRE),Singspiel (IRE),IsisSongIRE,Grassroots Training & Sales LLC,NY,J,10.0,128,6/6,"45,000",Not Sold,,,,Grassroots Training & Sales LLC
1191,,B,C,4/5/2018,California Chrome,Isla,Unbridled's Song,Isla,"S G V Thoroughbreds LLC (Steven Venosa), Agent",KY,1,10.1,59,6/6,R & S Racing,"85,000",,,,S G V Thoroughbreds
1192,,B,F,3/27/2018,California Chrome,Island Striker,Smart Strike,IslandStriker,"Wavertree Stables, Inc. (Ciaran Dunne), Agent VII",KY,5,10.2,98,6/6,Ronald V. Pugliese Jr,"30,000",,,,"Wavertree Stables, Inc."
1193,,CH,F,3/20/2018,Kantharos,Isle Get Ready,More Than Ready,IsleGetReady,"Navas Equine, Agent",KY,20,10.0,126,6/6,"27,000",Not Sold,,,,Navas Jonathan
1194,,CH,C,2/11/2018,Street Boss,It'schemistrybaby,Meadowlake,Itschemistrybaby,"Top Line Sales LLC, Agent XLI",KY,14,out,,,Withdrawn,Out,,Out,6/1/2020,Top Line Sales
1195,,B,F,3/12/2018,Tapiture,It's Heidi's Dance,Green Dancer,ItsHeidisDance,"Wavertree Stables, Inc. (Ciaran Dunne), Agent XVII",KY,5,21.2,112,6/6,Michael Vitello,"17,000",,,,"Wavertree Stables, Inc."
1196,,B,F,2/14/2018,Flat Out,It's Stevie's Time,Quiet American,ItsSteviesTime,Smokey Willow Farm,KY,A,21.4,68,6/6,"27,000",Not Sold,,,,Smokey Willow Farm
1197,,DB/BR,C,2/18/2018,Sky Kingdom,Ivory Treasure,Runaway Groom,IvoryTreasure,"Wavertree Stables, Inc. (Ciaran Dunne), Agent",OH,5,10.2,119,6/6,"Mike Pender, Agent for Gary Folgner","12,000",PS,,,"Wavertree Stables, Inc."
1198,,DB/BR,F,4/5/2018,Frosted,Izshelegal,Maria's Mon,Izshelegal,All Dreams Equine,KY,20,out,,,Withdrawn,Out,,Out,6/12/2020,All Dreams Equine
1199,,DB/BR,F,2/22/2018,First Dude,Jaggermama,High Cotton,Jaggermama,"Dean's List, Agent I",FL,H,10.2,111,6/6,Michael Pender,"15,000",,,,Dean's List
1200,,DB/BR,C,5/18/2018,Speightster,Jaish,Seeking the Gold,Jaish,"Cary Frommer LLC, Agent",NY,10,10.1,99,6/6,"Cromwell Bloodstock, Agent","75,000",,,,Frommer Cary
1201,,GR/RO,F,4/16/2018,Frosted,Jane of All Trades,Rock Hard Ten,JaneofAllTrades,"Kings Equine, Agent I",KY,1,10.1,94,6/6,"Flying P Stable, Oracle Bloodstock, Agent","125,000",,,,Kings Equine
1202,,DB/BR,F,2/16/2018,Nyquist,Janetstickettocats,Storm Cat,Janetstickettocats,"de Meric Sales, Agent XI",FL,12,out,,,Withdrawn,Out,,Out,6/6/2020,de Meric Sales
1203,,B,F,2/10/2018,Bodemeister,Jax El,Unusual Heat,JaxEl,Grassroots Training & Sales LLC,KY,J,out,,,Withdrawn,Out,,Out,4/20/2020,Grassroots Training & Sales LLC
1204,,B,F,3/11/2018,American Pharoah,Jemima's Pearl,Distorted Humor,JemimasPearl,"de Meric Sales, Agent VI",KY,12,out,,,Withdrawn,Out,,Out,6/12/2020,de Meric Sales
1205,,DB/BR,C,3/11/2018,Bayern,Jera,Jeblar,Jera,"Tom McCrocklin, Agent X",KY,E,20.4,130,6/6,Lance & Clint Gasaway,"100,000",,,,McCrocklin Tom
1206,,DB/BR,C,2/3/2018,Violence,Jermidy,Devil His Due,Jermidy,"Off the Hook LLC, Agent XXV",KY,13,10.2,46,6/6,"Expoline, Agent","35,000",,,,Off the Hook LLC
1207,Jerry's Tony,B,F,2/21/2018,Tonalist,Jerry Love,Not For Love,JerryLove,"Six K's Training & Sales LLC, Agent III",KY,2,10.0,121,6/6,Robert Masiello,"285,000",,,,Six K's Training & Sales LLC
1208,,CH,F,4/21/2018,American Pharoah,Jeweliana,Smart Strike,Jeweliana,"Hartley / DeRenzo Thoroughbreds LLC, Agent",KY,5,out,,,Withdrawn,Out,,Out,6/12/2020,Hartley / DeRenzo Thoroughbreds LLC
1209,,CH,F,1/15/2018,Curlin,Jewel of a Cat,Wildcat Heir,JewelofaCat,"Top Line Sales LLC, Agent VI",KY,14,out,,,Withdrawn,Out,,Out,4/9/2020,Top Line Sales
1210,,CH,C,3/30/2018,Will Take Charge,Jewels N Gems,Acceptable,JewelsNGems,"Top Line Sales LLC, Agent LIV",KY,14,10.1,31,6/6,Ervin Rodriguez,"40,000",PS,,,Top Line Sales
1211,,DB/BR,F,4/9/2018,Goldencents,Jillistana,Istan,Jillistana,"JMC Sales, Agent",NY,15,out,,,Withdrawn,Out,,Out,5/26/2020,JMC Sales
1212,,CH,F,5/11/2018,Nyquist,Joffe's Run,Giant's Causeway,JoffesRun,"Six K's Training & Sales LLC, Agent I",KY,2,out,,,Withdrawn,Out,,Out,6/12/2020,Six K's Training & Sales LLC
1213,Lucky Azteca,CH,C,3/18/2018,Lookin At Lucky,Johanna Glyer,Glyer,JohannaGlyer,Blas Perez Stables,KY,20,10.4,123,6/6,Gustavo Amaya,"5,000",,,,Perez Stables Blas 
1214,,CH,C,3/3/2018,Mizzen Mast,Joharmony,Johar,Joharmony,"Randy Miles, Agent XXIV",KY,18,out,,,Withdrawn,Out,,Out,6/4/2020,Miles Randy
1215,Urban Warrior,B,C,4/22/2018,Temple City,Joonbi,Pollard's Vision,Joonbi,"Julie Davies LLC, Agent XXVII",KY,20,10.1,107,6/6,Endsley Oaks Farm,"25,000",,,,Davies Julie
1216,,B,C,2/13/2018,Tourist,Jor Jah,Street Sense,JorJah,"S G V Thoroughbreds LLC (Steven Venosa), Agent",KY,1,10.3,133,6/6,Michael Pender,"6,000",,,,S G V Thoroughbreds
1217,,B,F,4/11/2018,Tourist,Joyance,Pulpit,Joyance,Orlyana Farm,FL,G,10.3,60,6/6,Frank Mancari,"15,000",,,,Orlyana Farm
1218,,GR/RO,F,3/13/2018,Frosted,Joyeria,Medaglia d'Oro,Joyeria,"Randy Miles, Agent XVI",KY,18,out,,,Withdrawn,Out,,Out,6/4/2020,Miles Randy
1219,,B,F,4/16/2018,Bernardini,J. Quirk,Unbridled's Song,JQuirk,"Niall Brennan Stables, Agent XXX",KY,8,10.1,44,6/6,"Marette Farrell, Agent for Exline-Border Racing","325,000",,,,Brennan Niall
1220,,DB/BR,F,2/25/2018,Street Sense,J T Safe At Home,Bernstein,JTSafeAtHome,Ocala Bloodstock,ON,6,out,,,Withdrawn,Out,,Out,5/27/2020,Ocala Bloodstock
1221,,B,C,3/23/2018,Distorted Humor,Judy Soda,Personal Flag,JudySoda,"Top Line Sales LLC, Agent XXIII",KY,14,out,,,Withdrawn,Out,,Out,6/7/2020,Top Line Sales
1222,Gaga Oh La La,B,F,3/28/2018,Fury Kapcori,Julias Gentle Girl,Werblin,JuliasGentleGirl,Corona Leaders Cup,FL,F,21.0,95,6/6,"24,000",Not Sold,,,,Corona Leaders Cup
1223,,CH,F,3/18/2018,Speightster,Jungle Tale,Lion Heart,JungleTale,"S G V Thoroughbreds LLC (Steven Venosa), Agent",NY,1,10.2,43,6/6,Thomas Brockley,"110,000",,,,S G V Thoroughbreds
1224,,CH,C,3/3/2018,Midshipman,Just a Flash,Henny Hughes,JustaFlash,"Top Line Sales LLC, Agent XIV",KY,14,10.1,86,6/6,"K.O.I.D. Co., Ltd.","30,000",,,,Top Line Sales
1225,,B,C,2/22/2018,Quality Road,Justaroundmidnight (IRE),Danehill Dancer (IRE),JustaroundmidnightIRE,"Eddie Woods, Agent V",KY,11,out,,,Withdrawn,Out,,Out,5/27/2020,Woods Eddie
1226,,DB/BR,C,4/19/2018,Twirling Candy,Just Call Me Angel,Devil's Bag,JustCallMeAngel,"Top Line Sales LLC, Agent XXXIV",NY,14,10.0,1,6/6,"Donato Lanni, Agent for Michael Lund Petersen","375,000",,,,Top Line Sales
1227,,B,F,3/27/2018,The Big Beast,Just in Passing,Smoke Glacken,JustinPassing,"Pick View LLC, Agent XVIII",FL,3,22.2,115,6/6,Michael Vitello,"6,000",,,,Pick View LLC
1228,,CH,C,4/12/2018,Malibu Moon,Just Joyful,Street Boss,JustJoyful,"Julie Davies LLC, Agent XXVI",KY,20,out,,,Withdrawn,Out,,Out,6/7/2020,Davies Julie
1229,,B,F,4/19/2018,Malibu Moon,Just Louise,Five Star Day,JustLouise,"S B M Training and Sales, Agent I",KY,15,out,,,Withdrawn,Out,,Out,6/12/2020,S B M Training and Sales
1230,,B,F,3/16/2018,Freud,Just Say Hey,Rockport Harbor,JustSayHey,"Top Line Sales LLC, Agent XXX",NY,14,out,,,Withdrawn,Out,,Out,3/26/2020,Top Line Sales
1231,Tap Out Fast,GR/RO,F,3/10/2018,Race Day,Jysele's Hot Mess,My Pal Charlie,JyselesHotMess,"S B M Training and Sales, Agent XV",LA,15,out,,,Withdrawn,Out,,Out,6/12/2020,S B M Training and Sales
1233,,GR/RO,F,4/6/2018,Frosted,Kiss the Lady,Quiet American,KisstheLady,"Top Line Sales LLC, Agent XXVII",KY,14,11.0,116,5/31,"85,000",Not Sold,,,,Top Line Sales
1234,,DB/BR,F,3/26/2018,Into Mischief,Lady Kierkegaard,Arch,LadyKierkegaard,"Randy Miles, Agent III",KY,18,out,,,Withdrawn,Out,,Out,6/9/2020,Miles Randy
1235,,B,C,2/28/2018,Candy Ride (ARG),Letgomyecho,Menifee,Letgomyecho,"Coastal Equine LLC (Jesse Hoppel), Agent I",KY,A,10.0,89,5/31,"Clay Scherer, Agent for Flurry Racing Stable LLC","200,000",,,,Coastal Equine LLC
1236,,B,C,4/10/2018,Quality Road,Loveofalifetime,Medaglia d'Oro,Loveofalifetime,"de Meric Sales, Agent XXIII",KY,12,out,,,Withdrawn,Out,,Out,6/1/2020,de Meric Sales
1237,,GR/RO,C,2/23/2018,Liam's Map,Majestic Marquet,Proud Accolade,MajesticMarquet,"Randy Bradshaw, Agent XV",FL,18,out,,,Withdrawn,Out,,Out,6/9/2020,Bradshaw Randy
1238,,CH,C,3/17/2018,American Pharoah,Mega Dream,Medaglia d'Oro,MegaDream,"Old South Farm LLC, Agent II",KY,9,out,,,Withdrawn,Out,,Out,6/9/2020,Old South Farm LLC
1239,,CH,F,5/13/2018,Tapit,Miss Super Quick,Rock Hard Ten,MissSuperQuick,"S B M Training and Sales, Agent XVIII",KY,15,10.1,14,5/31,Solis / Litt,"350,000",,,,S B M Training and Sales
1240,,B,F,1/30/2018,Into Mischief,Miss Vigilance,War Pass,MissVigilance,"Hartley / DeRenzo Thoroughbreds LLC, Agent",NY,5,9.4,37,5/31,"390,000",Not Sold,,,,Hartley / DeRenzo Thoroughbreds LLC
1241,,B,C,3/30/2018,Nyquist,More Complexity,Square Eddie,MoreComplexity,"Wavertree Stables, Inc. (Ciaran Dunne), Agent I",KY,5,out,,,Withdrawn,Out,,Out,5/31/2020,"Wavertree Stables, Inc."
1242,,B,C,5/16/2018,Tiznow,Morning Gallop,Victory Gallop,MorningGallop,Q Bar J Thoroughbreds LLC,NY,15,out,,,Withdrawn,Out,,Out,5/13/2020,Q Bar J Thoroughbreds LLC
1243,,DB/BR,C,1/25/2018,Flatter,My Hopeful Heart,Strong Hope,MyHopefulHeart,"Eddie Woods, Agent XXIII",KY,11,22.0,56,5/31,"Bonnie Heath Farm, Agent for Endsley Oaks Farm","45,000",PS,,,Woods Eddie
1244,,B,C,2/16/2018,Mineshaft,Mystic Rhyme,Lemon Drop Kid,MysticRhyme,"Wavertree Stables, Inc. (Ciaran Dunne), Agent XXIV",KY,5,out,,,Withdrawn,Out,,Out,5/31/2020,"Wavertree Stables, Inc."
1245,,B,C,2/13/2018,Malibu Moon,Our Khrysty,Newfoundland,OurKhrysty,"Eddie Woods, Agent XXXVII",KY,11,out,,,Withdrawn,Out,,Out,6/9/2020,Woods Eddie
1246,Wicked Pretty,CH,F,3/27/2018,Violence,Pretty Springs,Wekiva Springs,PrettySprings,"Randy Bradshaw, Agent XI",KY,18,10.0,17,6/1,"Karl & Cathi Glassman - E Plesa, Agent","280,000",,,,Bradshaw Randy
1247,,B,C,4/4/2018,War Front,Queen Nefertiti (IRE),Galileo (IRE),QueenNefertitiIRE,"Wavertree Stables, Inc. (Ciaran Dunne), Agent XXX",KY,5,out,,,Withdrawn,Out,,Out,6/1/2020,"Wavertree Stables, Inc."
1248,,B,C,1/28/2018,Flintshire (GB),Rhythm of Grace,Kitten's Joy,RhythmofGrace,"Randy Bradshaw, Agent XIV",NY,18,out,,,Withdrawn,Out,,Out,6/1/2020,Bradshaw Randy
1249,,GR/RO,C,3/6/2018,Malibu Moon,Riolama,Unbridled's Song,Riolama,"Brick City Thoroughbreds, Agent VII",NY,19,out,,,Withdrawn,Out,,Out,5/31/2020,Brick City Thoroughbreds
1250,,B,C,3/30/2018,Ghostzapper,Roberta Turner,Smart Strike,RobertaTurner,"Sequel Bloodstock, Agent VII",KY,9,9.4,19,6/1,"Ben McElroy, Agent for Arman Shah","750,000",,,,Sequel Bloodstock
1251,,CH,C,4/30/2018,Ghostzapper,Rode Warrior,Quality Road,RodeWarrior,"Cary Frommer LLC, Agent X",KY,10,10.2,85,6/1,"55,000",Not Sold,,,,Frommer Cary
1252,,,,,,,,,,,,out,,,Withdrawn,Out,,Out,5/1/2020,
1253,,B,F,3/18/2018,Distorted Humor,She'll Be Right,Sky Mesa,ShellBeRight,"Niall Brennan Stables, Agent XLV",NY,8,20.4,29,6/1,"Donato Lanni, Agent for Baoma Corp.","700,000",,,,Brennan Niall
1254,,B,F,2/9/2018,Not This Time,Sheza Smoke Show,Wilko,ShezaSmokeShow,"Top Line Sales LLC, Agent LVI",KY,14,20.1,2,6/1,Gary Young,"1,350,000",,,,Top Line Sales
1255,,CH,C,3/18/2018,Square Eddie,Silar Rules,Ten Most Wanted,SilarRules,"Wavertree Stables, Inc. (Ciaran Dunne), Agent V",CA,5,out,,,Withdrawn,Out,,Out,6/10/2020,"Wavertree Stables, Inc."
1256,,DB/BR,C,3/23/2018,California Chrome,Sky Glow,Grand Slam,SkyGlow,"Paul Sharp, Agent III",KY,C,10.0,25,6/1,Eclipse Thoroughbred Partners,"225,000",,,,Sharp Paul M.
1257,,B,C,4/8/2018,Candy Ride (ARG),Sky Haven,Sky Mesa,SkyHaven,"Eddie Woods, Agent LXVI",KY,11,out,,,Withdrawn,Out,,Out,6/10/2020,Woods Eddie
1258,,DB/BR,C,2/17/2018,Empire Maker,Smart Farming,Smart Strike,SmartFarming,"Randy Bradshaw, Agent VII",KY,18,10.1,101,6/2,"Mike Shannon, Agent for Russell Welch","700,000",,,,Bradshaw Randy
1259,,B,C,3/27/2018,Quality Road,Smart 'n Special,Smart Strike,SmartnSpecial,"Eddie Woods, Agent XX",KY,11,out,,,Withdrawn,Out,,Out,6/10/2020,Woods Eddie
1260,,B,F,3/5/2018,American Pharoah,Special One,Point Given,SpecialOne,"Top Line Sales LLC, Agent XXVII",KY,14,out,,,Withdrawn,Out,,Out,6/2/2020,Top Line Sales
1261,,DB/BR,F,3/7/2018,Outwork,Starship Warpspeed,Congrats,StarshipWarpspeed,"Paul Sharp, Agent XXIII",KY,C,out,,,Withdrawn,Out,,Out,5/27/2020,Sharp Paul M.
1262,,DB/BR,C,4/22/2018,Runhappy,Strange Romance,Mr. Greeley,StrangeRomance,"Pick View LLC, Agent XX",KY,3,21.0,5,6/2,Jerry Durant,"435,000",,,,Pick View LLC
1263,,DB/BR,C,3/26/2018,Runhappy,Summer Cruise,Vicar,SummerCruise,"Hidden Brook, Agent V",KY,7,21.3,113,6/2,James McIngvale,"50,000",,,,Hidden Brook Farm
1264,,B,C,4/11/2018,Empire Maker,Tempus Fugit,Alphabet Soup,TempusFugit,"Top Line Sales LLC, Agent II",KY,14,10.1,9,6/2,"240,000",Not Sold,,,,Top Line Sales
1265,Thrilling,B,F,4/25/2018,Uncle Mo,Together (IRE),Galileo (IRE),TogetherIRE,"S B M Training and Sales, Agent V",KY,15,out,,,Withdrawn,Out,,Out,5/29/2020,S B M Training and Sales
1266,Happymac,B,C,4/2/2018,Runhappy,True Kiss,Is It True,TrueKiss,"S B M Training and Sales, Agent XVII",KY,15,20.3,11,6/2,"800,000",Not Sold,,,,S B M Training and Sales
1267,,B,C,5/8/2018,Quality Road,Union City,Dixie Union,UnionCity,"S G V Thoroughbreds LLC (Steven Venosa), Agent",KY,1,21.3,56,6/2,"George Weaver, Agent","275,000",,,,S G V Thoroughbreds
1268,,GR/RO,C,3/29/2018,Anchor Down,Unspoken Desire,Alphabet Soup,UnspokenDesire,"Wavertree Stables, Inc. (Ciaran Dunne), Agent XII",KY,5,21.2,54,6/3,"Juan Vazquez, Agent for Richie's World Stables LLC","10,000",,,,"Wavertree Stables, Inc."
1269,,GR/RO,C,4/19/2018,Empire Maker,Winter Wonderland,Tapit,WinterWonderland,"Wavertree Stables, Inc. (Ciaran Dunne), Agent XII",KY,5,21.0,3,6/3,"Ryder Finney, Agent","165,000",,,,"Wavertree Stables, Inc."
1270,,GR/RO,C,5/11/2018,Tapit,With Intention,Mr. Greeley,WithIntention,"Woodside Ranch, Agent IX",KY,6,out,,,Withdrawn,Out,,Out,6/10/2020,Woodside Ranch
1271,,DB/BR,F,4/5/2018,Frosted,Yawkey Way,Grand Slam,YawkeyWay,"Hartley / DeRenzo Thoroughbreds LLC, Agent",KY,5,10.0,22,6/3,"240,000",Not Sold,,,,Hartley / DeRenzo Thoroughbreds LLC
1272,,GR/RO,C,4/28/2018,Tapit,Zardana (BRZ),Crimson Tide (IRE),ZardanaBRZ,Q Bar J Thoroughbreds LLC,KY,15,out,,,Withdrawn,Out,,Out,6/10/2020,Q Bar J Thoroughbreds LLC
1273,,GR/RO,F,5/12/2018,Frosted,All in With Aces,Quiet American,AllinWithAces,"de Meric Sales, Agent XI",KY,12,out,,,Withdrawn,Out,,Out,6/3/2020,de Meric Sales
1274,,B,C,3/3/2018,Quality Road,Allseas,Forestry,Allseas,"Kings Equine, Agent XXXI",FL,1,10.1,5,6/3,"150,000",Not Sold,,,,Kings Equine
1275,,B,F,4/28/2018,Liam's Map,Alwaan,Elusive Quality,Alwaan,"Hartley / DeRenzo Thoroughbreds LLC, Agent II",KY,5,out,,,Withdrawn,Out,,Out,6/10/2020,Hartley / DeRenzo Thoroughbreds LLC
1276,,CH,C,5/17/2018,Tonalist,Ash Zee,Exchange Rate,AshZee,"Wavertree Stables, Inc. (Ciaran Dunne), Agent VI",KY,5,21.1,37,6/3,"John C. Kimmel, Agent for Sean Flanagan","130,000",,,,"Wavertree Stables, Inc."
1277,,B,C,3/28/2018,Uncle Mo,Auction (IRE),Mr. Greeley,AuctionIRE,"Eddie Woods, Agent XVI",KY,11,out,,,Withdrawn,Out,,Out,5/27/2020,Woods Eddie
1278,,B,F,3/2/2018,Flatter,Aurora Prospect,Arch,AuroraProspect,"Sequel Bloodstock, Agent IV",KY,9,out,,,Withdrawn,Out,,Out,6/11/2020,Sequel Bloodstock
1279,,B,F,3/17/2018,Palace Malice,Baytree,Forestry,Baytree,"Randy Miles, Agent IV",KY,18,out,,,Withdrawn,Out,,Out,6/4/2020,Miles Randy
1280,,B,C,1/26/2018,Uncle Mo,Beguile,War Front,Beguile,"Kings Equine, Agent XXX",KY,1,out,,,Withdrawn,Out,,Out,6/7/2020,Kings Equine
1281,,B,C,4/28/2018,Into Mischief,Bellini Sunrise,Machiavellian,BelliniSunrise,"Pick View LLC, Agent for Golden Star Farm",KY,3,out,,,Withdrawn,Out,,Out,6/4/2020,Pick View LLC
1282,,B,C,3/22/2018,Frosted,Boston Lady,Boston Harbor,BostonLady,"S B M Training and Sales, Agent XIX",NY,15,22.0,17,6/4,"240,000",Not Sold,,,,S B M Training and Sales
1283,,B,C,3/24/2018,Not This Time,Business Decision,Put It Back,BusinessDecision,"Randy Bradshaw, Agent XI",FL,18,10.0,23,6/4,"Donato Lanni, Agent for Michael Lund Petersen","700,000",,,,Bradshaw Randy
1284,,GR/RO,C,1/30/2018,Liam's Map,Candy Cat Can,Langfuhr,CandyCatCan,"Wavertree Stables, Inc. (Ciaran Dunne), Agent XVI",NY,5,21.2,32,6/4,"110,000",Not Sold,,,,"Wavertree Stables, Inc."
1285,,DB/BR,F,3/3/2018,Union Rags,Castilla,Afleet Alex,Castilla,"Niall Brennan Stables, Agent XLIV",KY,8,22.0,99,6/4,"32,000",Not Sold,,,,Brennan Niall
1286,,B,C,4/20/2018,Hard Spun,Catch the Moment,Unbridled,CatchtheMoment,"Sequel Bloodstock, Agent VII",KY,9,out,,,Withdrawn,Out,,Out,5/27/2020,Sequel Bloodstock
1287,,DB/BR,C,3/14/2018,Ghostzapper,Colorful,Smart Strike,Colorful,"Niall Brennan Stables, Agent IX",KY,8,10.4,11,6/4,Set-Hut LLC,"50,000",PS,,,Brennan Niall
1288,,B,F,1/25/2018,Air Force Blue,Conquest Strate Up,Not Bourbon,ConquestStrateUp,"Hidden Brook, Agent XII",KY,7,21.0,29,6/4,"Lauren Carlisle, Agent","150,000",,,,Hidden Brook Farm
1289,,CH,C,1/30/2018,Malibu Moon,Conquest Sweetride,Candy Ride (ARG),ConquestSweetride,"Golden Rock Thoroughbreds, Agent",FL,16,out,,,Withdrawn,Out,,Out,6/4/2020,Golden Rock Thoroughbreds
1290,,DB/BR,C,5/16/2018,American Pharoah,Counterparty,Exchange Rate,Counterparty,"Pick View LLC, Agent XXI",KY,3,21.1,24,6/5,"200,000",Not Sold,,,,Pick View LLC
1291,,B,F,4/21/2018,Runhappy,Cowgirl Lucky,Stephen Got Even,CowgirlLucky,"McKathan Bros. Sales, Agent IX",KY,6,out,,,Withdrawn,Out,,Out,5/30/2020,McKathan Bros.
