hip_number,in_out_status,foaling_year,horse_name,color,sex,foaling_date,sire_name,dam_name,sort_dam,dam_sire,property_line_1,property_line_2,consignor_sort,foaling_area,barn_number,buyer_name,hammer_price,post_sale_indicator,outdate,ut_time,ut_distance,ut_actual_date,ut_group,ut_set,pp_pdf_link
1022,O,2023,,DB/BR,F,03/10/2023,Modernist,Escapeproof,349,Wicked Strong,"Next Level Thoroughbreds, Agent IV",,Next Level Thoroughbreds,KY,H,OUT,,,04/17/2025,,,,,,
1023,O,2023,,B,F,02/25/2023,Audible,Escultura,350,Pulpit,"Scanlon Training & Sales, Agent XII",,Scanlon Training & Sales,KY,9,OUT,,,04/10/2025,,,,,,
1024,I,2023,,CH,F,04/11/2023,Vekoma,Eskimo Princess,351,Forestry,"de Meric Sales, Agent III",,de Meric Sales,PA,12,"Ben Gowans, Agent",275000,,,10.0," 1/8",04/11/2025,1,51,
1025,I,2023,Classic Surprise,DB/BR,F,03/16/2023,Classic Empire,Esotica,352,Laoban,"Marcial Galan, Agent I",,Marcial Galan,KY,A,RNA,-35000,,,10.2," 1/8",04/11/2025,3,120,
1026,I,2023,No Argument,CH,F,02/20/2023,Frosted,Essential Point,353,Super Saver,"Eddie Woods, Agent II",,Eddie Woods,KY,11,"Chad Schumer, Agent",20000,,,10.3," 1/8",04/11/2025,2,97,
1027,O,2023,,CH,F,03/14/2023,Vekoma,Eurasia,354,Pioneerof the Nile,"Randy Miles, Agent XXX",,Randy Miles,KY,19,OUT,,,04/18/2025,,,,,,
1028,I,2023,,CH,C,02/07/2023,Essential Quality,Eve of War,355,Declaration of War,"Hidden Brook, Agent III",,Hidden Brook,KY,1,"Marquee Bloodstock, Agent",150000,,,10.0," 1/8",04/11/2025,1,26,
1029,O,2023,,B,C,05/03/2023,Mitole,Ever Elusive,356,Forestry,"Pick View LLC, Agent III",,Pick View LLC,KY,G,OUT,,,04/11/2025,,,,,,
1030,I,2023,,B,C,04/28/2023,Justify,Every Single Day,357,Strong Mandate,"Cortez Racing & Sales, Agent",,Cortez Racing & Sales,KY,15,SG Racing,250000,,,10.1," 1/8",04/11/2025,1,50,
1031,I,2023,,B,C,04/06/2023,Ghostzapper,Everything,358,Curlin,"Global Thoroughbreds LLC, Agent II",,Global Thoroughbreds LLC,KY,6,Blake James,300000,,,10.0," 1/8",04/11/2025,1,22,
1032,O,2023,,DB/BR,C,03/09/2023,Independence Hall,Everything Magic,359,Street Sense,Jose Munoz,,Jose Munoz,VA,A,OUT,,,03/03/2025,,,,,,
1033,I,2023,,B,F,03/28/2023,Rock Your World,Excuse My French,360,Line of David,"Little Farm Equine LLC, Agent I",,Little Farm Equine LLC,KY,A,S.R.O.A. (K.O.I.D.),17000,,,10.3," 1/8",04/11/2025,2,68,
1034,I,2023,,DB/BR,C,02/20/2023,Yaupon,Eyepopnruby,361,Take Me Out,"Paul Sharp, Agent II",,Paul Sharp,KY,8,MyRacehorse & Saints or Sinners LLC,300000,,,10.2," 1/8",04/11/2025,2,91,
1035,O,2023,,DB/BR,F,04/14/2023,Blame,Factor Around,362,The Factor,"Julie Davies LLC, Agent XVII",,Julie Davies LLC,KY,10,OUT,,,04/11/2025,,,,,,
1036,I,2023,,DB/BR,C,04/07/2023,Upstart,Fair and Just,363,Justin Phillip,"Niall Brennan Stables, Agent I",,Niall Brennan Stables,KY,8,"Barry S. Golden, Hilary Pridham, Agent",100000,,,10.2," 1/8",04/12/2025,1,7,
1037,O,2023,,B,F,05/25/2023,Maclean's Music,Fallseed,364,Forest Wildcat,"Cesar Loya Training & Sales, Agent III",,Cesar Loya Training & Sales,KY,1,OUT,,,04/10/2025,,,,,,
1038,I,2023,,DB/BR,C,01/20/2023,Connect,Fashion Brand,365,Medaglia d'Oro,"Scanlon Training & Sales, Agent VI",,Scanlon Training & Sales,NY,9,S.R.O.A. (K.O.I.D.),20000,,,10.4," 1/8",04/12/2025,3,111,
1039,I,2023,,B,C,02/08/2023,Twirling Candy,Fashion Code,366,Honor Code,"Omar Ramirez Bloodstock, Agent XII",,Omar Ramirez Bloodstock,KY,14,Clarence Reyes,12500,Y,,10.3," 1/8",04/12/2025,3,123,
1040,O,2023,,DB/BR,F,03/25/2023,Kantharos,Fashion Rules,367,Constitution,Caliente Thoroughbreds,,Caliente Thoroughbreds,KY,E,OUT,,,04/08/2025,,,,,,
1041,I,2023,,B,C,05/13/2023,McKinzie,Fashion World (GB),368,Dubawi (IRE),Kinsman Farm,,Kinsman Farm,KY,6,"North Hills Co., Ltd.",100000,,,10.1," 1/8",04/12/2025,1,23,
1042,I,2023,,CH,F,03/22/2023,Cajun Breeze,Fast City,369,Half Ours,"Omar Ramirez Bloodstock, Agent XII",,Omar Ramirez Bloodstock,FL,14,RNA,-27000,,,10.0," 1/8",04/12/2025,2,86,
1043,O,2023,,DB/BR,F,05/02/2023,Yaupon,Fay Na Na,370,Majestic Warrior,"Cesar Loya Training & Sales, Agent I",,Cesar Loya Training & Sales,KY,1,OUT,,,04/10/2025,,,,,,
1044,O,2023,,CH,F,05/02/2023,Omaha Beach,Featherspun,371,Hard Spun,Big Easy,,Big Easy,LA,H,OUT,,,04/03/2025,,,,,,
1045,I,2023,,B,C,03/30/2023,Yaupon,Feisty Tomboy,372,Unbridled's Song,"Grassroots Training & Sales LLC, Agent II",,Grassroots Training & Sales LLC,OH,J,Sean S. Perl Bloodstock LLC,250000,Y,,10.0," 1/8",04/12/2025,1,4,
1046,I,2023,,DB/BR,C,04/10/2023,Maxfield,Fiamma d'Oro,373,Medaglia d'Oro,Caliente Thoroughbreds,,Caliente Thoroughbreds,KY,E,D. J. Stable LLC,200000,,,21.4," 1/4",04/12/2025,1,46,
1047,I,2023,,DB/BR,C,02/26/2023,Knicks Go,Fierce Lady,374,Competitive Edge,"Wavertree Stables, Inc. (Ciaran Dunne), Agent",,Wavertree Stables,KY,5,"Jeremiah O'Dwyer, Agent",55000,,,21.0," 1/4",04/12/2025,1,48,
1048,O,2023,,GR/RO,C,02/13/2023,Yaupon,Fiftyplustip,375,The Factor,"Abracadabra Farm, Agent IV",,Abracadabra Farm,NY,9,OUT,,,03/24/2025,,,,,,
1049,I,2023,Fiftyshadesofaith,DB/BR,F,05/24/2023,Rock Your World,Fiftyshadesograyce,376,Graydar,"Really and Truly Thoroughbreds, Agent I",,Really and Truly Thoroughbreds,KY,2,"First Rodeo Racing, Oracle Bloodstock, Agent",42000,,,10.2," 1/8",04/12/2025,2,67,
1050,O,2023,,DB/BR,F,04/27/2023,Twirling Candy,First On First,377,Medaglia d'Oro,"Wavertree Stables, Inc. (Ciaran Dunne), Agent V",,Wavertree Stables,KY,5,OUT,,,04/12/2025,,,,,,
1051,I,2023,,DB/BR,F,04/13/2023,Rock Your World,Fivejayz,378,Csaba,"Hoppel LLC, Agent II",,Hoppel LLC,FL,7,Kenneth Reimer & Clay Sides,7000,,,10.2," 1/8",04/12/2025,3,112,
1052,I,2023,,DB/BR,F,04/29/2023,Maxfield,Five Star Rampage,379,Quality Road,Grassroots Training & Sales LLC,,Grassroots Training & Sales LLC,KY,J,RNA,-37000,,,10.2," 1/8",04/12/2025,3,107,
1053,I,2023,,B,C,05/03/2023,No Nay Never,Fixed Gaze,380,Speightstown,"Omar Ramirez Bloodstock, Agent II",,Omar Ramirez Bloodstock,IRE,14,Harmash Racing,325000,,,20.2," 1/4",04/12/2025,1,14,
1054,I,2023,,DB/BR,F,04/27/2023,Practical Joke,Flame Mingo,381,Blame,"Niall Brennan Stables, Agent IX",,Niall Brennan Stables,KY,8,California Here We Come,140000,,,10.0," 1/8",04/12/2025,1,40,
1055,I,2023,,DB/BR,F,03/21/2023,Candy Ride (ARG),Flash Magic,382,Pioneerof the Nile,"Scanlon Training & Sales, Agent VI",,Scanlon Training & Sales,KY,9,Saints or Sinners LLC,150000,,,10.1," 1/8",04/12/2025,2,80,
1056,O,2023,,GR/RO,F,05/04/2023,Knicks Go,Flash of Wonder,383,Tiz Wonderful,"Six K's Training & Sales LLC, Agent X",,Six K's Training & Sales LLC,KY,20,OUT,,,04/18/2025,,,,,,
1057,O,2023,Hot Rod Hottie,B,F,03/14/2023,Yaupon,Flashpackinbarbie,384,Munnings,"Tom McCrocklin, Agent XVIII",,Tom McCrocklin,KY,18,OUT,,,04/18/2025,,,,,,
1058,I,2023,,DB/BR,C,04/02/2023,Street Sense,Flattering Bea,385,Flatter,"Eddie Woods, Agent XXVIII",,Eddie Woods,KY,11,"Davant Latham, Agent",150000,,,10.2," 1/8",04/12/2025,1,36,
1059,O,2023,Rizz,GR/RO,F,02/11/2023,Honest Mischief,Flirty,386,Uncle Mo,"Hoppel LLC, Agent X",,Hoppel LLC,NY,7,OUT,,,04/12/2025,,,,,,
1060,O,2023,,B,C,04/09/2023,Authentic,Florida Fabulous,387,High Cotton,"Lucan Bloodstock (Karl Keegan), Agent VI",,Lucan Bloodstock (Karl Keegan),KY,18,OUT,,,04/10/2025,,,,,,
1061,O,2023,,GR/RO,F,03/02/2023,Street Boss,Flower Garden,388,Tapit,Abracadabra Farm,,Abracadabra Farm,KY,9,OUT,,,04/04/2025,,,,,,
1062,I,2023,,B,C,05/12/2023,Street Sense,Flower Party (IRE),389,Duke of Marmalade (IRE),"Eddie Woods, Agent XX",,Eddie Woods,KY,11,"Davant Latham, Agent",85000,,,10.2," 1/8",04/12/2025,2,103,
1063,O,2023,,GR/RO,C,03/07/2023,Liam's Map,Flummoxed,390,Outwork,"Scanlon Training & Sales, Agent I",,Scanlon Training & Sales,KY,9,OUT,,,04/08/2025,,,,,,
1064,I,2023,,DB/BR,C,05/05/2023,Munnings,Flush,391,Violence,"Golden Noguez, Agent",,Golden Noguez,KY,A,RNA,-30000,,,10.3," 1/8",04/12/2025,1,34,
1065,O,2023,,DB/BR,C,05/20/2023,Yaupon,Fly On Angel,392,Palace Malice,"S B M Training and Sales, Agent II",,S B M Training and Sales,KY,2,OUT,,,04/12/2025,,,,,,
1066,O,2023,Full of Tact,GR/RO,F,01/22/2023,Tacitus,Fontanne,393,Distorted Humor,"Silvestre Chavez Thoroughbreds, Agent for Nova Stables",,Silvestre Chavez Thoroughbreds,KY,17,OUT,,,04/18/2025,,,,,,
1067,I,2023,,GR/RO,F,04/30/2023,Knicks Go,For All You Know,394,Yes It's True,"New Way, Agent I",,New Way,KY,16,RNA,-17000,,,10.2," 1/8",04/12/2025,1,41,
1068,O,2023,,B,C,04/06/2023,McKinzie,Forbidden (FR),395,Siyouni (FR),Caliente Thoroughbreds,,Caliente Thoroughbreds,KY,E,OUT,,,04/08/2025,,,,,,
1069,O,2023,,B,F,04/25/2023,Honest Mischief,Force Majeure (IRE),396,Smart Strike,"Lucan Bloodstock (Karl Keegan), Agent IV",,Lucan Bloodstock (Karl Keegan),NY,18,OUT,,,04/10/2025,,,,,,
1070,O,2023,,B,C,05/10/2023,Charlatan,Forest Gamble,397,Forest Wildcat,"Wavertree Stables, Inc. (Ciaran Dunne), Agent X",,Wavertree Stables,KY,5,OUT,,,04/12/2025,,,,,,
1071,O,2023,Complex Forest,DB/BR,C,03/23/2023,Complexity,Forest Trail,398,Forest Wildcat,"Kinsman Farm, Agent I",,Kinsman Farm,NY,6,OUT,,,04/16/2025,,,,,,
1072,I,2023,,GR/RO,F,03/25/2023,Central Banker,Forever Changed,399,Flashback,McMahon of Saratoga Thoroughbreds LLC,,McMahon of Saratoga Thoroughbreds LLC,NY,17,Elizabeth Morey,70000,,,10.1," 1/8",04/12/2025,1,31,
1073,I,2023,,GR/RO,F,05/09/2023,Daredevil,Forever Vow,400,Broken Vow,"Wavertree Stables, Inc. (Ciaran Dunne), Agent XI",,Wavertree Stables,KY,5,John Ennis,20000,,,21.3," 1/4",04/12/2025,3,113,
1074,O,2023,,B,F,04/06/2023,Maclean's Music,Formality,401,Honor Code,Andrew Phelan Bloodstock,,Andrew Phelan Bloodstock,KY,13,OUT,,,04/18/2025,,,,,,
1075,O,2023,,DB/BR,F,04/29/2023,Central Banker,Fortheloveof Anna,402,Pleasant Tap,McMahon of Saratoga Thoroughbreds LLC,,McMahon of Saratoga Thoroughbreds LLC,NY,17,OUT,,,04/18/2025,,,,,,
1076,I,2023,,B,F,02/11/2023,Vekoma,Free Ninety Nine,404,Honor Code,Golden Thoroughbreds Training and Sales,,Golden Thoroughbreds Training and Sales,KY,C,Eclipse Thoroughbred Partners & D. J. Stable LLC,120000,,,10.1," 1/8",04/12/2025,1,43,
1077,O,2023,Rawayana,B,C,04/06/2023,Caracaro,French Politics,405,Political Force,"Majestic, Agent XVIII",,Majestic,KY,13,OUT,,,04/09/2025,,,,,,
1078,O,2023,,B,F,04/12/2023,Hard Spun,Frippery,406,City Zip,"First Call, Agent",,First Call,KY,14,OUT,,,04/15/2025,,,,,,
1079,I,2023,,GR/RO,F,03/03/2023,Volatile,Frosted Charm,407,Frosted,"Golden Rock Thoroughbreds, Agent VII",,Golden Rock Thoroughbreds,KY,16,C.H.P.R.,37000,,,10.2," 1/8",04/12/2025,2,69,
1080,O,2023,,B,F,03/05/2023,McKinzie,Fruhl's Gold,408,Crafty Prospector,"First Call, Agent",,First Call,KY,14,OUT,,,04/01/2025,,,,,,
1081,I,2023,,DB/BR,C,04/03/2023,Quality Road,Fuhriously Kissed,409,Langfuhr,"Julie Davies LLC, Agent IX",,Julie Davies LLC,KY,10,Case Clay Thoroughbred Management,750000,,,10.1," 1/8",04/12/2025,1,12,
1082,O,2023,Uncle Artax,B,C,04/04/2023,Uncle Mo,Fulcrum,410,Not This Time,"de Meric Sales, Agent XVII",,de Meric Sales,KY,12,OUT,,,04/18/2025,,,,,,
1083,I,2023,Higher Orbit,B,C,03/04/2023,Higher Power,Full Orbit,411,Midshipman,"New Way, Agent II",,New Way,FL,16,RNA,-17000,,,10.4," 1/8",04/12/2025,3,122,
1084,O,2023,,CH,C,05/31/2023,Charlatan,Fun in the Desert,412,Distorted Humor,Winner Circle Racing Stable Corp.,,Winner Circle Racing Stable Corp.,KY,20,OUT,,,03/31/2025,,,,,,
1085,O,2023,,CH,C,03/25/2023,Volatile,Funny Moon,413,Malibu Moon,"Grassroots Training & Sales LLC, Agent I",,Grassroots Training & Sales LLC,LA,J,OUT,,,04/07/2025,,,,,,
1086,I,2023,,B,C,01/31/2023,Known Agenda,Future Rocket,414,Paynter,Double R Equine Sales,,Double R Equine Sales,KY,A,RNA,-25000,,,10.2," 1/8",04/12/2025,2,97,
1087,I,2023,,B,C,04/11/2023,Bolt d'Oro,Galileo's Melody,415,Galileo (IRE),"Tom McCrocklin, Agent IV",,Tom McCrocklin,KY,18,Tom McCrocklin,12000,,,21.4," 1/4",04/12/2025,2,98,
1088,O,2023,To the Future,B,C,02/17/2023,Honest Mischief,Garden Games,416,Curlin,"Universal Performance Horses, Agent",,Universal Performance Horses,NJ,14,OUT,,,04/10/2025,,,,,,
1089,O,2023,,CH,C,03/09/2023,Tapit,Geeky Gorgeous,417,Devil His Due,"Abracadabra Farm, Agent V",,Abracadabra Farm,KY,9,OUT,,,03/24/2025,,,,,,
1090,I,2023,,B,C,02/14/2023,Audible,Gemswick Park,418,Speightstown,"Navas Equine, Agent V",,Navas Equine,KY,15,Dr. Fawzy Bouresly,35000,,,10.1," 1/8",04/12/2025,3,105,
1091,O,2023,,B,C,02/03/2023,Raging Bull (FR),General Consensus,419,Giant's Causeway,"Next Level Thoroughbreds, Agent I",,Next Level Thoroughbreds,KY,H,OUT,,,04/07/2025,,,,,,
1092,I,2023,,B,C,01/16/2023,Quality Road,Genre,420,Bernardini,"Wavertree Stables, Inc. (Ciaran Dunne), Agent V",,Wavertree Stables,KY,5,Mahmud Mouni,650000,,,20.4," 1/4",04/12/2025,1,13,
1093,O,2023,,B,F,04/20/2023,Bolt d'Oro,Gentle Humor,421,Distorted Humor,"Top Line Sales LLC, Agent I",,Top Line Sales LLC,KY,1,OUT,,,04/11/2025,,,,,,
1094,I,2023,,DB/BR,C,03/11/2023,Tiz the Law,Georgian Dancer,422,Souper Speedy,"S G V Thoroughbreds LLC (Steven Venosa), Agent",,S G V Thoroughbreds LLC (Steven Venosa),LA,10,"Spendthrift Farm, St. Elias Stable, West Point",1500000,,,10.0," 1/8",04/12/2025,1,17,
1095,O,2023,,B,F,02/25/2023,Accelerate,Getting On,423,Trappe Shot,"Randy Bradshaw, Agent I",,Randy Bradshaw,NY,19,OUT,,,03/21/2025,,,,,,
1096,I,2023,,B,F,01/28/2023,Street Sense,Giant Remex (ARG),424,Giant's Causeway,"Scanlon Training & Sales, Agent XII",,Scanlon Training & Sales,KY,9,Kaz Hill Farm,17000,Y,,10.4," 1/8",04/12/2025,2,102,
1097,I,2023,,DB/BR,C,05/02/2023,Cairo Prince,Giant's Accent,425,Giant's Causeway,"Eddie Woods, Agent XII",,Eddie Woods,KY,11,Dermot Magner,50000,,,10.4," 1/8",04/12/2025,3,109,
1098,I,2023,,B,C,04/14/2023,Rock Your World,Giant's Causey,426,Giant's Causeway,"S G V Thoroughbreds LLC (Steven Venosa), Agent",,S G V Thoroughbreds LLC (Steven Venosa),KY,10,Arms Farms,120000,,,10.2," 1/8",04/12/2025,2,92,
1099,I,2023,,B,C,04/17/2023,Maxfield,Gidget Girl,427,Sky Mesa,"Hoppel LLC, Agent",,Hoppel LLC,CA,7,Amerman Racing LLC,100000,,,21.4," 1/4",04/12/2025,2,60,
1100,I,2023,,B,F,04/25/2023,Munnings,Gift of the Nile,428,Pioneerof the Nile,Caliente Thoroughbreds,,Caliente Thoroughbreds,KY,E,Crazy Guys Racing,30000,Y,,10.2," 1/8",04/12/2025,1,10,
1101,I,2023,,GR/RO,C,05/13/2023,Game Winner,Girl Power,429,Pure Prize,"de Meric Sales, Agent XVII",,de Meric Sales,KY,12,VEB Racing Stable Corp,17000,Y,,10.2," 1/8",04/12/2025,3,110,
1102,O,2023,,GR/RO,F,04/29/2023,Knicks Go,Glamanation,430,Point of Entry,"Niall Brennan Stables, Agent XXIX",,Niall Brennan Stables,KY,8,OUT,,,04/18/2025,,,,,,
1103,O,2023,,DB/BR,F,02/10/2023,Violence,Go Biz,431,Fed Biz,"Whitman Sales LLC, Agent III",,Whitman Sales LLC,KY,16,OUT,,,04/18/2025,,,,,,
1104,I,2023,,B,C,03/24/2023,Uncle Chuck,Golden Horseshoe,432,Belong to Me,"Journeyman Bloodstock Services, Inc.","(Brent & Crystal Fernung), Agent",Journeyman Bloodstock Services,FL,2,RNA,-32000,,,21.4," 1/4",04/12/2025,3,128,
1105,I,2023,,DB/BR,F,01/19/2023,Uncle Chuck,Goldenlegacy'shope,433,Warrior's Reward,"Blas Perez Stables, Agent VI",,Blas Perez Stables,FL,20,Bill & Corinne Heiligbrodt,50000,,,10.0," 1/8",04/12/2025,2,58,
1106,O,2023,,DB/BR,C,02/25/2023,Munnings,Gold Souk,434,Medaglia d'Oro,"S B M Training and Sales, Agent IV",,S B M Training and Sales,LA,2,OUT,,,04/18/2025,,,,,,
1107,I,2023,,B,F,02/10/2023,Tiz the Law,Goldspun,435,Hard Spun,"Randy Miles, Agent XXXI",,Randy Miles,KY,19,Nadir Khassanov,25000,,,10.3," 1/8",04/12/2025,3,114,
1108,I,2023,,DB/BR,F,02/13/2023,Beau Liam,Goldwork,436,Outwork,"Little Farm Equine LLC, Agent I",,Little Farm Equine LLC,NY,A,Pro Racing Stable LLC,50000,Y,,10.1," 1/8",04/12/2025,1,54,
1109,O,2023,,B,C,02/14/2023,Constitution,Gone to Town,437,Munnings,"Scanlon Training & Sales, Agent VIII",,Scanlon Training & Sales,KY,9,OUT,,,04/18/2025,,,,,,
1110,O,2023,,B,F,02/19/2023,Authentic,Goodbye Earl,438,Hard Spun,"Wade Russell Racing LLC, Agent",,Wade Russell Racing LLC,KY,14,OUT,,,04/12/2025,,,,,,
1111,I,2023,,B,C,03/30/2023,Beau Liam,Good News,439,Uncle Mo,"Wavertree Stables, Inc. (Ciaran Dunne), Agent IX",,Wavertree Stables,FL,5,JC Racing Stable LLC,65000,,,10.2," 1/8",04/12/2025,2,73,
1112,I,2023,,CH,F,03/28/2023,Practical Joke,Good Shabbos,440,Munnings,"Golden Rock Thoroughbreds, Agent VI",,Golden Rock Thoroughbreds,KY,16,RNA,-145000,,,10.0," 1/8",04/12/2025,1,37,
1113,O,2023,,B,F,04/03/2023,Independence Hall,Gottagottagiggle,441,Not For Love,"Best A Luck Farm LLC, Agent IX",,Best A Luck Farm LLC,MD,3,OUT,,,04/01/2025,,,,,,
1114,O,2023,,CH,C,04/22/2023,War of Will,Go West Marie,442,Western Fame,"Marcial Galan, Agent I",,Marcial Galan,KY,A,OUT,,,04/07/2025,,,,,,
1115,I,2023,,DB/BR,F,02/18/2023,Rock Your World,Gran Cherry,443,First Dude,Horseland Stables,,Horseland Stables,KY,15,"Pedro Lanz, Agent",95000,,,10.1," 1/8",04/12/2025,1,47,
1116,I,2023,,B,F,03/31/2023,Authentic,Granny Mc's Kitten,444,Kitten's Joy,J R Racing Stables,,J R Racing Stables,KY,C,"Murphy/Zap, Agent for CA Racing Partners & Ciaglia",55000,,,10.1," 1/8",04/12/2025,1,52,
1117,I,2023,Stepnoski,GR/RO,C,04/25/2023,Mineshaft,Gratzie,445,Two Punch,"Marcial Galan, Agent I",,Marcial Galan,KY,A,Calumet Farm,80000,,,10.1," 1/8",04/12/2025,1,25,
1118,I,2023,,B,C,04/28/2023,Raging Bull (FR),Great Morning (IRE),446,Galileo (IRE),"First Call, Agent",,First Call,KY,14,"Mahmud Mouni, Agent XI",20000,,,10.1," 1/8",04/12/2025,3,131,
1119,O,2023,,CH,C,03/19/2023,Known Agenda,Great Neck,447,Tapizar,"Grade One Investments LLC, Agent II",,Grade One Investments LLC,KY,14,OUT,,,04/11/2025,,,,,,
1120,I,2023,,CH,F,02/15/2023,Vekoma,Grin,448,Flatter,"Tom McCrocklin, Agent VIII",,Tom McCrocklin,FL,18,Son of A W Racing LLC,5000,,,21.4," 1/4",04/12/2025,1,39,
1121,O,2023,,GR/RO,F,04/15/2023,Essential Quality,Groton Circle,449,Mr. Greeley,"Golden Rock Thoroughbreds, Agent VIII",,Golden Rock Thoroughbreds,KY,16,OUT,,,04/18/2025,,,,,,
1122,I,2023,,DB/BR,F,02/14/2023,Unified,Hang On Sloopy,450,Forestry,"Paul Sharp, Agent XI",,Paul Sharp,IN,8,RNA,-37000,,,10.3," 1/8",04/12/2025,3,118,
1123,O,2023,,CH,C,03/24/2023,Nyquist,Hannahanna,451,Malibu Moon,"Cesar Loya Training & Sales, Agent II",,Cesar Loya Training & Sales,FL,1,OUT,,,03/19/2025,,,,,,
1124,O,2023,,B,C,03/01/2023,City of Light,Happy Constitution,452,Constitution,"Six K's Training & Sales LLC, Agent I",,Six K's Training & Sales LLC,KY,20,OUT,,,04/12/2025,,,,,,
1125,I,2023,,DB/BR,F,03/12/2023,More Than Ready,Harbor Lights,453,Shackleford,"Pick View LLC, Agent II",,Pick View LLC,KY,G,Kelsey Danner,50000,Y,,10.1," 1/8",04/12/2025,2,70,
1126,I,2023,,CH,C,03/03/2023,Midshipman,Harbor Sunset,454,Fast Anna,Grassroots Training & Sales LLC,,Grassroots Training & Sales LLC,KY,J,"Julio Rada, Agent",11000,,,10.2," 1/8",04/12/2025,3,117,
1127,I,2023,,B,C,04/03/2023,Honor A. P.,Hard to Ignore,455,Hard Spun,"Azpurua Stables, Agent IV",,Azpurua Stables,KY,17,Nadir Khassanov,15000,Y,,10.2," 1/8",04/12/2025,1,35,
1128,I,2023,,B,C,02/09/2023,Knicks Go,Harvest,456,Street Sense,New Hope AB LLC,,New Hope AB LLC,KY,17,RNA,-25000,,,10.4," 1/8",04/12/2025,1,55,
1129,O,2023,Slovenia Melania,CH,F,03/23/2023,Nyquist,Hasnaa,457,More Than Ready,"Tom McCrocklin, Agent VI",,Tom McCrocklin,IA,18,OUT,,,04/12/2025,,,,,,
1130,O,2023,,DB/BR,F,04/19/2023,Curlin,Havisham,458,Bernardini,"S B M Training and Sales, Agent VI",,S B M Training and Sales,KY,2,OUT,,,04/12/2025,,,,,,
1131,O,2023,,GR/RO,C,03/15/2023,Liam's Map,Heart and Hope,459,Tapit,"S G V Thoroughbreds LLC (Steven Venosa), Agent",,S G V Thoroughbreds LLC (Steven Venosa),KY,10,OUT,,,04/18/2025,,,,,,
1132,O,2023,,CH,F,05/11/2023,Maclean's Music,Heart of Paradise,460,More Than Ready,"Scanlon Training & Sales, Agent VII",,Scanlon Training & Sales,KY,9,OUT,,,04/13/2025,,,,,,
1133,I,2023,,B,F,04/30/2023,Silver State,Hedonism,461,Curlin,"Azpurua Stables, Agent I",,Azpurua Stables,KY,17,Tracy L. Anderson,6000,,,10.4," 1/8",04/12/2025,3,115,
1134,I,2023,,B,C,03/31/2023,Mitole,Helotes,462,Paynter,"Golden Rock Thoroughbreds, Agent IV",,Golden Rock Thoroughbreds,NY,16,Rosella Racing,22000,Y,,10.3," 1/8",04/12/2025,2,104,
1135,I,2023,,B,C,01/23/2023,Tiz the Law,Henny Jenney,463,Henny Hughes,"Hoppel LLC, Agent",,Hoppel LLC,KY,7,"Kimmel & Sallusto, Agents for Sean Flanagan",250000,,,21.1," 1/4",04/12/2025,1,9,
1136,O,2023,,GR/RO,C,05/06/2023,Cairo Prince,Her Big Moment,464,Awesome Again,Grassroots Training & Sales LLC,,Grassroots Training & Sales LLC,MD,J,OUT,,,04/18/2025,,,,,,
1137,O,2023,,B,F,02/24/2023,Neolithic,Here Comes Jackie,465,Handsome Mike,"Blue River Bloodstock, Inc., Agent I",,Blue River Bloodstock,FL,20,OUT,,,04/17/2025,,,,,,
1138,O,2023,,GR/RO,F,02/08/2023,Omaha Beach,Here Here,466,Frosted,"Top Line Sales LLC, Agent III",,Top Line Sales LLC,KY,1,OUT,,,04/18/2025,,,,,,
1139,O,2023,,B,F,03/27/2023,Maximus Mischief,Her Mine E Winkle,467,Mineshaft,"Hartley / DeRenzo Thoroughbreds LLC, Agent VII",,Hartley / DeRenzo Thoroughbreds LLC,FL,5,OUT,,,04/17/2025,,,,,,
1140,I,2023,,CH,F,04/24/2023,Midshipman,Hey Babe,468,Kitten's Joy,Triple C Sales,,Triple C Sales,KY,16,Dr. Fawzy Bouresly,25000,,,10.3," 1/8",04/12/2025,2,79,
1141,I,2023,,B,C,05/16/2023,Maximus Mischief,Hidden Facts,469,The Factor,"Julie Davies LLC, Agent VIII",,Julie Davies LLC,KY,10,Marc Tacher,70000,,,10.1," 1/8",04/12/2025,2,64,
1142,I,2023,,DB/BR,F,04/01/2023,Independence Hall,Hiding,470,Posse,"Eddie Woods, Agent XXIX",,Eddie Woods,MD,11,Scott & Evan Dilworth LLC,285000,,,9.4," 1/8",04/12/2025,1,53,
1143,O,2023,,B,C,05/08/2023,Girvin,High Speed Stef,471,Liam's Map,"Grassroots Training & Sales LLC, Agent I",,Grassroots Training & Sales LLC,NY,J,OUT,,,04/18/2025,,,,,,
1144,I,2023,,B,C,03/28/2023,Rogueish,Hillary D,472,Bellamy Road,"Ortega Stables LLC, Agent II",,Ortega Stables LLC,FL,17,"K.O.I.D. Co., Ltd.",10000,,,10.1," 1/8",04/12/2025,2,59,
1145,O,2023,,GR/RO,C,04/27/2023,Frosted,Holiday Chills,473,Harlan's Holiday,"Best A Luck Farm LLC, Agent VIII",,Best A Luck Farm LLC,KY,3,OUT,,,04/01/2025,,,,,,
1146,I,2023,Great Actress,B,F,04/25/2023,Mendelssohn,Hollywood Heiress,474,Speightstown,"Eddie Woods, Agent XXXIX",,Eddie Woods,KY,11,Elliot Mavorah,9000,Y,,21.4," 1/4",04/12/2025,3,125,
